Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
1452	10.828	11.825	12.823	13.959	15.262	16.766	18.516	20.570	22.624
1453	10.827	11.825	12.822	13.959	15.262	16.766	18.516	20.571	22.626
1454	10.826	11.824	12.822	13.958	15.262	16.766	18.517	20.572	22.628
1455	10.825	11.823	12.821	13.958	15.261	16.766	18.517	20.574	22.630
1456	10.824	11.822	12.821	13.958	15.261	16.766	18.518	20.575	22.632
1457	10.823	11.822	12.820	13.957	15.261	16.766	18.519	20.576	22.633
1458	10.822	11.821	12.819	13.957	15.261	16.767	18.519	20.577	22.635
1459	10.822	11.820	12.819	13.956	15.261	16.767	18.520	20.579	22.637
1460	10.821	11.819	12.818	13.956	15.260	16.767	18.520	20.580	22.639
1461	10.820	11.819	12.818	13.956	15.260	16.767	18.521	20.580	22.640
1462	10.819	11.818	12.817	13.955	15.260	16.767	18.521	20.582	22.642
1463	10.818	11.817	12.817	13.955	15.260	16.767	18.522	20.583	22.644
1464	10.817	11.817	12.816	13.954	15.260	16.767	18.522	20.584	22.645
1465	10.817	11.816	12.815	13.954	15.260	16.768	18.523	20.585	22.647
1466	10.816	11.815	12.815	13.953	15.259	16.768	18.524	20.586	22.649
1467	10.815	11.814	12.814	13.953	15.259	16.768	18.524	20.588	22.651
1468	10.814	11.814	12.814	13.953	15.259	16.768	18.525	20.589	22.653
1469	10.813	11.813	12.813	13.952	15.259	16.768	18.526	20.590	22.655
1470	10.812	11.812	12.812	13.952	15.259	16.768	18.526	20.591	22.656
1471	10.811	11.812	12.812	13.951	15.259	16.769	18.527	20.593	22.658
1472	10.810	11.811	12.811	13.951	15.258	16.769	18.528	20.594	22.660
1473	10.810	11.810	12.811	13.951	15.258	16.769	18.528	20.595	22.662
1474	10.809	11.809	12.810	13.950	15.258	16.769	18.529	20.596	22.664
1475	10.808	11.809	12.809	13.950	15.258	16.769	18.529	20.598	22.666
1476	10.807	11.808	12.809	13.949	15.258	16.770	18.530	20.599	22.668
1477	10.806	11.807	12.808	13.949	15.258	16.770	18.531	20.600	22.670
1478	10.806	11.807	12.808	13.949	15.258	16.770	18.531	20.601	22.670
1479	10.805	11.806	12.807	13.948	15.257	16.770	18.532	20.602	22.672
1480	10.804	11.805	12.807	13.948	15.257	16.770	18.532	20.603	22.674
1481	10.803	11.804	12.806	13.947	15.257	16.770	18.533	20.604	22.676
1482	10.802	11.804	12.805	13.947	15.257	16.770	18.534	20.606	22.678
1483	10.801	11.803	12.805	13.947	15.257	16.771	18.534	20.607	22.680
1484	10.800	11.802	12.804	13.946	15.257	16.771	18.535	20.608	22.682
1485	10.800	11.802	12.804	13.946	15.256	16.771	18.536	20.610	22.684
1486	10.799	11.801	12.803	13.945	15.256	16.771	18.536	20.611	22.685
1487	10.798	11.800	12.803	13.945	15.256	16.771	18.537	20.612	22.687
1488	10.797	11.799	12.802	13.945	15.256	16.772	18.538	20.613	22.689
1489	10.796	11.799	12.801	13.944	15.256	16.772	18.538	20.615	22.691
1490	10.795	11.798	12.801	13.944	15.256	16.772	18.539	20.616	22.693
1491	10.794	11.797	12.800	13.944	15.256	16.772	18.540	20.617	22.695
1492	10.794	11.797	12.800	13.943	15.256	16.772	18.540	20.619	22.697
1493	10.793	11.796	12.799	13.943	15.255	16.773	18.541	20.620	22.699
1494	10.792	11.796	12.799	13.943	15.255	16.773	18.541	20.620	22.700
1495	10.791	11.795	12.798	13.942	15.255	16.773	18.542	20.622	22.702
1496	10.791	11.794	12.798	13.942	15.255	16.773	18.542	20.623	22.704
1497	10.790	11.793	12.797	13.941	15.255	16.773	18.543	20.624	22.706
1498	10.789	11.793	12.796	13.941	15.255	16.774	18.544	20.626	22.707
1499	10.788	11.792	12.796	13.941	15.255	16.774	18.545	20.627	22.709
1500	10.787	11.791	12.795	13.940	15.254	16.774	18.545	20.628	22.711
1501	10.786	11.791	12.795	13.940	15.254	16.774	18.546	20.630	22.713
1502	10.785	11.790	12.794	13.940	15.254	16.775	18.547	20.631	22.715
1503	10.785	11.789	12.794	13.939	15.254	16.775	18.547	20.632	22.717
1504	10.784	11.788	12.793	13.939	15.254	16.775	18.548	20.634	22.719
1505	10.783	11.788	12.793	13.938	15.254	16.775	18.549	20.635	22.721
1506	10.782	11.787	12.792	13.938	15.254	16.775	18.549	20.636	22.723
1507	10.781	11.786	12.791	13.938	15.254	16.776	18.550	20.637	22.725
1508	10.780	11.786	12.791	13.937	15.254	16.776	18.551	20.639	22.727
1509	10.780	11.785	12.790	13.937	15.254	16.776	18.551	20.640	22.729
1510	10.779	11.785	12.790	13.937	15.253	16.776	18.552	20.641	22.730
1511	10.778	11.784	12.789	13.936	15.253	16.776	18.552	20.642	22.732
1512	10.778	11.783	12.789	13.936	15.253	16.777	18.553	20.643	22.734
1513	10.777	11.783	12.788	13.936	15.253	16.777	18.554	20.645	22.736
1514	10.776	11.782	12.788	13.935	15.253	16.777	18.555	20.646	22.738
1515	10.775	11.781	12.787	13.935	15.253	16.777	18.555	20.647	22.739
1516	10.774	11.780	12.787	13.935	15.253	16.778	18.556	20.649	22.741
1517	10.773	11.780	12.786	13.934	15.253	16.778	18.557	20.650	22.743
1518	10.773	11.779	12.786	13.934	15.253	16.778	18.557	20.651	22.745
1519	10.772	11.778	12.785	13.934	15.252	16.778	18.558	20.653	22.747
1520	10.771	11.778	12.785	13.933	15.252	16.779	18.559	20.654	22.749
1521	10.770	11.777	12.784	13.933	15.252	16.779	18.560	20.656	22.751
1522	10.769	11.776	12.784	13.933	15.252	16.779	18.560	20.657	22.753
1523	10.768	11.776	12.783	13.932	15.252	16.779	18.561	20.658	22.755
1524	10.768	11.775	12.782	13.932	15.252	16.780	18.562	20.660	22.757
1525	10.767	11.775	12.782	13.932	15.252	16.780	18.562	20.660	22.758
1526	10.766	11.774	12.782	13.931	15.252	16.780	18.563	20.661	22.760
1527	10.766	11.773	12.781	13.931	15.252	16.780	18.564	20.663	22.762
1528	10.765	11.773	12.781	13.931	15.252	16.781	18.564	20.664	22.764
1529	10.764	11.772	12.780	13.930	15.252	16.781	18.565	20.666	22.766
1530	10.763	11.771	12.779	13.930	15.252	16.781	18.566	20.667	22.768
1531	10.762	11.771	12.779	13.930	15.252	16.781	18.566	20.668	22.770
1532	10.762	11.770	12.778	13.929	15.252	16.782	18.567	20.670	22.772
1533	10.761	11.769	12.778	13.929	15.251	16.782	18.568	20.671	22.774
1534	10.760	11.769	12.777	13.929	15.251	16.782	18.569	20.672	22.776
1535	10.759	11.768	12.777	13.928	15.251	16.783	18.569	20.674	22.778
1536	10.758	11.767	12.776	13.928	15.251	16.783	18.570	20.675	22.780
1537	10.757	11.767	12.776	13.928	15.251	16.783	18.571	20.677	22.782
1538	10.757	11.766	12.775	13.927	15.251	16.783	18.572	20.678	22.784
1539	10.756	11.765	12.775	13.927	15.251	16.784	18.572	20.679	22.786
1540	10.755	11.765	12.774	13.927	15.251	16.784	18.573	20.680	22.787
1541	10.755	11.764	12.774	13.927	15.251	16.784	18.574	20.681	22.789
1542	10.754	11.764	12.773	13.926	15.251	16.784	18.574	20.683	22.791
1543	10.753	11.763	12.773	13.926	15.251	16.785	18.575	20.684	22.794
1544	10.752	11.762	12.772	13.926	15.251	16.785	18.576	20.686	22.795
1545	10.752	11.762	12.772	13.925	15.251	16.785	18.577	20.687	22.798
1546	10.751	11.761	12.771	13.925	15.251	16.786	18.577	20.688	22.800
1547	10.750	11.760	12.771	13.925	15.251	16.786	18.578	20.690	22.802
1548	10.749	11.760	12.770	13.924	15.250	16.786	18.579	20.691	22.804
1549	10.748	11.759	12.770	13.924	15.250	16.786	18.580	20.693	22.806
1550	10.748	11.758	12.769	13.924	15.250	16.787	18.580	20.694	22.808
1551	10.747	11.758	12.769	13.923	15.250	16.787	18.581	20.696	22.810
1552	10.746	11.757	12.768	13.923	15.250	16.787	18.582	20.697	22.812
1553	10.746	11.757	12.768	13.923	15.250	16.787	18.582	20.698	22.813
1554	10.745	11.756	12.768	13.923	15.250	16.788	18.583	20.699	22.815
1555	10.744	11.756	12.767	13.922	15.250	16.788	18.584	20.700	22.817
1556	10.743	11.755	12.767	13.922	15.250	16.788	18.585	20.702	22.819
1557	10.742	11.754	12.766	13.922	15.250	16.789	18.585	20.703	22.821
1558	10.742	11.754	12.766	13.921	15.250	16.789	18.586	20.705	22.823
1559	10.741	11.753	12.765	13.921	15.250	16.789	18.587	20.706	22.825
1560	10.740	11.752	12.765	13.921	15.250	16.790	18.588	20.708	22.827
1561	10.739	11.752	12.764	13.921	15.250	16.790	18.589	20.709	22.829
1562	10.739	11.751	12.764	13.920	15.250	16.790	18.589	20.711	22.832
1563	10.738	11.750	12.763	13.920	15.250	16.791	18.590	20.712	22.834
1564	10.737	11.750	12.763	13.920	15.250	16.791	18.591	20.713	22.836
1565	10.737	11.750	12.763	13.920	15.250	16.791	18.591	20.714	22.837
1566	10.736	11.749	12.762	13.919	15.250	16.791	18.592	20.715	22.839
1567	10.735	11.748	12.762	13.919	15.250	16.792	18.593	20.717	22.841
1568	10.734	11.748	12.761	13.919	15.250	16.792	18.594	20.718	22.843
1569	10.734	11.747	12.761	13.918	15.250	16.792	18.595	20.720	22.845
1570	10.733	11.746	12.760	13.918	15.250	16.793	18.595	20.721	22.847
1571	10.732	11.746	12.760	13.918	15.250	16.793	18.596	20.723	22.849
1572	10.731	11.745	12.759	13.917	15.250	16.793	18.597	20.724	22.851
1573	10.730	11.745	12.759	13.917	15.250	16.794	18.598	20.726	22.853
1574	10.730	11.744	12.758	13.917	15.250	16.794	18.599	20.727	22.856
1575	10.729	11.744	12.758	13.917	15.250	16.794	18.599	20.728	22.857
1576	10.729	11.743	12.758	13.917	15.250	16.795	18.600	20.729	22.859
1577	10.728	11.742	12.757	13.916	15.250	16.795	18.601	20.731	22.861
1578	10.727	11.742	12.757	13.916	15.250	16.795	18.602	20.732	22.863
1579	10.726	11.741	12.756	13.916	15.250	16.796	18.602	20.734	22.865
1580	10.726	11.741	12.756	13.916	15.250	16.796	18.603	20.735	22.867
1581	10.725	11.740	12.755	13.915	15.250	16.796	18.604	20.737	22.869
1582	10.724	11.739	12.755	13.915	15.250	16.797	18.605	20.738	22.871
1583	10.723	11.739	12.754	13.915	15.250	16.797	18.606	20.740	22.874
1584	10.722	11.738	12.754	13.914	15.250	16.797	18.606	20.741	22.876
1585	10.722	11.738	12.754	13.914	15.250	16.798	18.607	20.742	22.877
1586	10.721	11.737	12.753	13.914	15.250	16.798	18.608	20.743	22.879
1587	10.721	11.737	12.753	13.914	15.250	16.798	18.609	20.745	22.881
1588	10.720	11.736	12.752	13.914	15.250	16.799	18.610	20.746	22.883
1589	10.719	11.735	12.752	13.913	15.250	16.799	18.610	20.748	22.885
1590	10.718	11.735	12.751	13.913	15.250	16.799	18.611	20.749	22.888
1591	10.718	11.734	12.751	13.913	15.250	16.800	18.612	20.751	22.890
1592	10.717	11.734	12.750	13.912	15.250	16.800	18.613	20.752	22.892
1593	10.717	11.733	12.750	13.912	15.250	16.800	18.613	20.753	22.893
1594	10.716	11.733	12.750	13.912	15.250	16.801	18.614	20.755	22.895
1595	10.715	11.732	12.749	13.912	15.250	16.801	18.615	20.756	22.897
1596	10.714	11.732	12.749	13.912	15.250	16.801	18.616	20.758	22.899
1597	10.714	11.731	12.748	13.911	15.250	16.802	18.617	20.759	22.902
1598	10.713	11.730	12.748	13.911	15.250	16.802	18.618	20.761	22.904
1599	10.712	11.730	12.747	13.911	15.250	16.803	18.618	20.762	22.906
1600	10.711	11.729	12.747	13.911	15.250	16.803	18.619	20.764	22.908
1601	10.711	11.729	12.747	13.911	15.250	16.803	18.620	20.764	22.909
1602	10.710	11.728	12.746	13.910	15.250	16.804	18.621	20.766	22.911
1603	10.710	11.728	12.746	13.910	15.250	16.804	18.621	20.767	22.913
1604	10.709	11.727	12.745	13.910	15.250	16.804	18.622	20.769	22.916
1605	10.708	11.727	12.745	13.910	15.250	16.805	18.623	20.771	22.918
1606	10.707	11.726	12.745	13.909	15.250	16.805	18.624	20.772	22.920
1607	10.707	11.725	12.744	13.909	15.250	16.805	18.625	20.774	22.922
1608	10.706	11.725	12.744	13.909	15.250	16.806	18.625	20.774	22.923
1609	10.706	11.725	12.744	13.909	15.250	16.806	18.626	20.776	22.926
1610	10.705	11.724	12.743	13.908	15.250	16.806	18.627	20.777	22.928
1611	10.704	11.723	12.743	13.908	15.250	16.807	18.628	20.779	22.930
1612	10.703	11.723	12.742	13.908	15.250	16.807	18.629	20.781	22.932
1613	10.703	11.722	12.742	13.908	15.250	16.808	18.630	20.782	22.934
1614	10.702	11.722	12.742	13.908	15.250	16.808	18.630	20.783	22.935
1615	10.702	11.721	12.741	13.907	15.250	16.808	18.631	20.784	22.938
1616	10.701	11.721	12.741	13.907	15.250	16.809	18.632	20.786	22.940
1617	10.700	11.720	12.740	13.907	15.250	16.809	18.633	20.787	22.942
1618	10.699	11.720	12.740	13.907	15.250	16.809	18.634	20.789	22.944
1619	10.699	11.719	12.740	13.907	15.250	16.810	18.635	20.791	22.946
1620	10.698	11.719	12.739	13.906	15.250	16.810	18.635	20.791	22.948
1621	10.698	11.718	12.739	13.906	15.250	16.810	18.636	20.793	22.950
1622	10.697	11.718	12.738	13.906	15.251	16.811	18.637	20.794	22.952
1623	10.696	11.717	12.738	13.906	15.251	16.811	18.638	20.796	22.954
1624	10.695	11.717	12.738	13.906	15.251	16.812	18.639	20.798	22.956
1625	10.695	11.716	12.737	13.905	15.251	16.812	18.639	20.798	22.957
1626	10.694	11.716	12.737	13.905	15.251	16.812	18.640	20.800	22.960
1627	10.694	11.715	12.737	13.905	15.251	16.813	18.641	20.801	22.962
1628	10.693	11.715	12.736	13.905	15.251	16.813	18.642	20.803	22.964
1629	10.692	11.714	12.736	13.905	15.251	16.814	18.643	20.805	22.966
1630	10.692	11.713	12.735	13.904	15.251	16.814	18.644	20.806	22.969
1631	10.691	11.713	12.735	13.904	15.251	16.814	18.644	20.807	22.970
1632	10.690	11.713	12.735	13.904	15.251	16.815	18.645	20.809	22.972
1633	10.690	11.712	12.734	13.904	15.251	16.815	18.646	20.810	22.974
1634	10.689	11.711	12.734	13.904	15.251	16.815	18.647	20.812	22.976
1635	10.688	11.711	12.734	13.904	15.251	16.816	18.648	20.813	22.979
1636	10.688	11.711	12.733	13.903	15.251	16.816	18.648	20.814	22.980
1637	10.687	11.710	12.733	13.903	15.251	16.817	18.649	20.816	22.982
1638	10.687	11.710	12.733	13.903	15.252	16.817	18.650	20.817	22.984
1639	10.686	11.709	12.732	13.903	15.252	16.817	18.651	20.819	22.987
1640	10.686	11.709	12.732	13.903	15.252	16.818	18.652	20.820	22.988
1641	10.685	11.708	12.732	13.903	15.252	16.818	18.652	20.821	22.990
1642	10.684	11.708	12.731	13.902	15.252	16.818	18.653	20.823	22.992
1643	10.683	11.707	12.731	13.902	15.252	16.819	18.654	20.824	22.994
1644	10.683	11.707	12.730	13.902	15.252	16.819	18.655	20.826	22.997
1645	10.682	11.706	12.730	13.902	15.252	16.820	18.656	20.827	22.998
1646	10.682	11.706	12.730	13.902	15.252	16.820	18.657	20.828	23.000
1647	10.681	11.705	12.729	13.901	15.252	16.821	18.658	20.830	23.002
1648	10.680	11.705	12.729	13.901	15.252	16.821	18.659	20.832	23.005
1649	10.680	11.704	12.729	13.901	15.252	16.821	18.659	20.832	23.006
1650	10.679	11.704	12.728	13.901	15.252	16.822	18.660	20.834	23.008
1651	10.679	11.703	12.728	13.901	15.252	16.822	18.661	20.836	23.010
1652	10.678	11.703	12.728	13.901	15.252	16.823	18.662	20.837	23.013
1653	10.678	11.703	12.727	13.901	15.252	16.823	18.662	20.838	23.014
1654	10.677	11.702	12.727	13.900	15.253	16.823	18.663	20.840	23.016
1655	10.676	11.701	12.727	13.900	15.253	16.824	18.664	20.841	23.018
1656	10.676	11.701	12.726	13.900	15.253	16.824	18.665	20.843	23.021
1657	10.675	11.701	12.726	13.900	15.253	16.824	18.666	20.844	23.022
1658	10.674	11.700	12.726	13.900	15.253	16.825	18.667	20.845	23.024
1659	10.674	11.700	12.725	13.900	15.253	16.825	18.667	20.847	23.026
1660	10.673	11.699	12.725	13.899	15.253	16.826	18.668	20.849	23.029
1661	10.673	11.699	12.725	13.899	15.253	16.826	18.669	20.849	23.030
1662	10.672	11.698	12.724	13.899	15.253	16.826	18.670	20.851	23.032
1663	10.671	11.698	12.724	13.899	15.253	16.827	18.671	20.853	23.034
1664	10.671	11.697	12.724	13.899	15.253	16.827	18.671	20.853	23.036
1665	10.670	11.697	12.723	13.899	15.254	16.828	18.672	20.855	23.038
1666	10.670	11.696	12.723	13.898	15.254	16.828	18.673	20.857	23.040
1667	10.669	11.696	12.723	13.898	15.254	16.829	18.674	20.858	23.042
1668	10.669	11.696	12.723	13.898	15.254	16.829	18.675	20.859	23.044
1669	10.668	11.695	12.722	13.898	15.254	16.829	18.676	20.861	23.046
1670	10.667	11.695	12.722	13.898	15.254	16.830	18.677	20.862	23.048
1671	10.667	11.694	12.722	13.898	15.254	16.830	18.677	20.863	23.050
1672	10.666	11.694	12.721	13.898	15.254	16.830	18.678	20.865	23.052
1673	10.666	11.693	12.721	13.898	15.254	16.831	18.679	20.867	23.054
1674	10.665	11.693	12.721	13.897	15.254	16.831	18.680	20.867	23.055
1675	10.665	11.692	12.720	13.897	15.254	16.832	18.680	20.869	23.058
1676	10.664	11.692	12.720	13.897	15.254	16.832	18.681	20.871	23.060
1677	10.663	11.691	12.720	13.897	15.255	16.833	18.682	20.872	23.062
1678	10.663	11.691	12.719	13.897	15.255	16.833	18.683	20.873	23.063
1679	10.662	11.691	12.719	13.897	15.255	16.833	18.684	20.875	23.066
1680	10.662	11.690	12.719	13.897	15.255	16.834	18.685	20.876	23.068
1681	10.661	11.690	12.719	13.896	15.255	16.834	18.685	20.877	23.069
1682	10.661	11.689	12.718	13.896	15.255	16.835	18.686	20.879	23.072
1683	10.660	11.689	12.718	13.896	15.255	16.835	18.687	20.881	23.074
1684	10.660	11.689	12.718	13.896	15.255	16.835	18.688	20.881	23.075
1685	10.659	11.688	12.717	13.896	15.255	16.836	18.689	20.883	23.077
1686	10.658	11.688	12.717	13.896	15.256	16.836	18.690	20.885	23.080
1687	10.658	11.687	12.717	13.896	15.256	16.836	18.690	20.886	23.081
1688	10.657	11.687	12.716	13.896	15.256	16.837	18.691	20.887	23.083
1689	10.657	11.686	12.716	13.895	15.256	16.837	18.692	20.889	23.086
1690	10.656	11.686	12.716	13.895	15.256	16.838	18.693	20.890	23.087
1691	10.656	11.686	12.715	13.895	15.256	16.838	18.694	20.891	23.089
1692	10.655	11.685	12.715	13.895	15.256	16.838	18.694	20.892	23.090
1693	10.655	11.685	12.715	13.895	15.256	16.839	18.695	20.894	23.093
1694	10.654	11.684	12.715	13.895	15.256	16.840	18.696	20.896	23.095
1695	10.654	11.684	12.714	13.895	15.256	16.840	18.697	20.897	23.096
1696	10.653	11.684	12.714	13.895	15.257	16.840	18.698	20.898	23.099
1697	10.652	11.683	12.714	13.894	15.257	16.841	18.699	20.900	23.101
1698	10.652	11.683	12.714	13.894	15.257	16.841	18.699	20.901	23.102
1699	10.651	11.682	12.713	13.894	15.257	16.841	18.700	20.902	23.104
1700	10.651	11.682	12.713	13.894	15.257	16.842	18.701	20.903	23.106
1701	10.651	11.682	12.713	13.894	15.257	16.842	18.702	20.905	23.108
1702	10.650	11.681	12.712	13.894	15.257	16.843	18.703	20.907	23.110
1703	10.650	11.681	12.712	13.894	15.257	16.843	18.703	20.908	23.112
1704	10.649	11.680	12.712	13.894	15.258	16.844	18.704	20.909	23.114
1705	10.649	11.680	12.712	13.894	15.258	16.844	18.705	20.910	23.115
1706	10.648	11.680	12.711	13.894	15.258	16.844	18.706	20.912	23.118
1707	10.647	11.679	12.711	13.893	15.258	16.845	18.707	20.913	23.120
1708	10.647	11.679	12.711	13.893	15.258	16.845	18.707	20.914	23.121
1709	10.646	11.678	12.710	13.893	15.258	16.846	18.708	20.916	23.123
1710	10.646	11.678	12.710	13.893	15.258	16.846	18.709	20.917	23.125
1711	10.645	11.678	12.710	13.893	15.258	16.846	18.710	20.919	23.127
1712	10.645	11.677	12.710	13.893	15.258	16.847	18.711	20.920	23.129
1713	10.644	11.677	12.709	13.893	15.258	16.847	18.712	20.921	23.131
1714	10.644	11.676	12.709	13.893	15.259	16.848	18.712	20.923	23.133
1715	10.643	11.676	12.709	13.893	15.259	16.848	18.713	20.924	23.134
1716	10.643	11.676	12.709	13.893	15.259	16.849	18.714	20.925	23.137
1717	10.643	11.676	12.709	13.892	15.259	16.849	18.715	20.926	23.138
1718	10.642	11.675	12.708	13.892	15.259	16.849	18.716	20.928	23.140
1719	10.641	11.674	12.708	13.892	15.259	16.850	18.717	20.930	23.143
1720	10.641	11.674	12.708	13.892	15.259	16.850	18.717	20.930	23.144
1721	10.640	11.674	12.707	13.892	15.260	16.851	18.718	20.932	23.146
1722	10.640	11.674	12.707	13.892	15.260	16.851	18.719	20.933	23.147
1723	10.639	11.673	12.707	13.892	15.260	16.851	18.720	20.935	23.150
1724	10.639	11.673	12.707	13.892	15.260	16.852	18.720	20.936	23.151
1725	10.638	11.672	12.706	13.892	15.260	16.852	18.721	20.937	23.153
1726	10.638	11.672	12.706	13.892	15.260	16.853	18.722	20.938	23.155
1727	10.637	11.672	12.706	13.891	15.260	16.853	18.723	20.940	23.157
1728	10.637	11.671	12.706	13.891	15.260	16.853	18.723	20.941	23.158
1729	10.636	11.671	12.705	13.891	15.260	16.854	18.724	20.942	23.161
1730	10.636	11.671	12.705	13.891	15.261	16.854	18.725	20.944	23.162
1731	10.636	11.670	12.705	13.891	15.261	16.855	18.726	20.945	23.164
1732	10.635	11.670	12.705	13.891	15.261	16.855	18.727	20.946	23.166
1733	10.635	11.670	12.704	13.891	15.261	16.855	18.728	20.948	23.168
1734	10.634	11.669	12.704	13.891	15.261	16.856	18.728	20.949	23.169
1735	10.634	11.669	12.704	13.891	15.261	16.856	18.729	20.950	23.172
1736	10.633	11.669	12.704	13.891	15.261	16.857	18.730	20.951	23.173
1737	10.633	11.668	12.704	13.891	15.262	16.857	18.731	20.953	23.175
1738	10.632	11.668	12.703	13.891	15.262	16.857	18.731	20.954	23.177
1739	10.632	11.667	12.703	13.890	15.262	16.858	18.732	20.956	23.179
1740	10.632	11.667	12.703	13.890	15.262	16.858	18.733	20.957	23.180
1741	10.631	11.667	12.703	13.890	15.262	16.859	18.734	20.958	23.183
1742	10.631	11.666	12.702	13.890	15.262	16.859	18.734	20.959	23.184
1743	10.630	11.666	12.702	13.890	15.262	16.859	18.735	20.961	23.186
1744	10.630	11.666	12.702	13.890	15.262	16.860	18.736	20.962	23.188
1745	10.629	11.665	12.702	13.890	15.262	16.860	18.737	20.963	23.190
1746	10.629	11.665	12.701	13.890	15.263	16.861	18.738	20.964	23.191
1747	10.628	11.665	12.701	13.890	15.263	16.861	18.739	20.966	23.194
1748	10.628	11.664	12.701	13.890	15.263	16.861	18.739	20.967	23.195
1749	10.627	11.664	12.701	13.890	15.263	16.862	18.740	20.969	23.197
1750	10.627	11.664	12.701	13.890	15.263	16.862	18.741	20.970	23.198
1751	10.627	11.663	12.700	13.890	15.263	16.863	18.741	20.971	23.200
1752	10.626	11.663	12.700	13.890	15.264	16.863	18.742	20.972	23.202
1753	10.626	11.663	12.700	13.890	15.264	16.864	18.743	20.973	23.203
1754	10.625	11.662	12.700	13.889	15.264	16.864	18.744	20.975	23.206
1755	10.625	11.662	12.700	13.889	15.264	16.864	18.745	20.976	23.207
1756	10.624	11.662	12.699	13.889	15.264	16.865	18.746	20.978	23.209
1757	10.624	11.661	12.699	13.889	15.264	16.865	18.746	20.978	23.211
1758	10.623	11.661	12.699	13.889	15.264	16.866	18.747	20.980	23.213
1759	10.623	11.661	12.699	13.889	15.264	16.866	18.748	20.981	23.214
1760	10.623	11.661	12.699	13.889	15.265	16.866	18.748	20.982	23.216
1761	10.622	11.660	12.698	13.889	15.265	16.867	18.749	20.984	23.218
1762	10.622	11.660	12.698	13.889	15.265	16.867	18.750	20.985	23.219
1763	10.621	11.659	12.698	13.889	15.265	16.868	18.751	20.986	23.222
1764	10.621	11.659	12.698	13.889	15.265	16.868	18.752	20.987	23.223
1765	10.620	11.659	12.698	13.889	15.265	16.868	18.752	20.988	23.225
1766	10.620	11.658	12.697	13.889	15.265	16.869	18.753	20.990	23.227
1767	10.620	11.658	12.697	13.889	15.266	16.869	18.754	20.991	23.228
1768	10.619	11.658	12.697	13.889	15.266	16.870	18.755	20.993	23.231
1769	10.619	11.658	12.697	13.889	15.266	16.870	18.755	20.994	23.232
1770	10.618	11.657	12.697	13.889	15.266	16.870	18.756	20.995	23.233
1771	10.618	11.657	12.696	13.888	15.266	16.871	18.757	20.996	23.236
1772	10.617	11.657	12.696	13.888	15.266	16.871	18.758	20.997	23.237
1773	10.617	11.656	12.696	13.888	15.266	16.872	18.759	20.999	23.239
1774	10.617	11.656	12.696	13.888	15.266	16.872	18.759	21.000	23.240
1775	10.616	11.656	12.695	13.888	15.267	16.872	18.760	21.001	23.242
1776	10.616	11.655	12.695	13.888	15.267	16.873	18.761	21.003	23.244
1777	10.615	11.655	12.695	13.888	15.267	16.873	18.762	21.004	23.246
1778	10.615	11.655	12.695	13.888	15.267	16.874	18.762	21.004	23.247
1779	10.614	11.655	12.695	13.888	15.267	16.874	18.763	21.006	23.249
1780	10.614	11.654	12.694	13.888	15.267	16.874	18.764	21.007	23.251
1781	10.614	11.654	12.694	13.888	15.268	16.875	18.764	21.008	23.252
1782	10.613	11.654	12.694	13.888	15.268	16.875	18.765	21.010	23.254
1783	10.613	11.654	12.694	13.888	15.268	16.876	18.766	21.011	23.256
1784	10.613	11.653	12.694	13.888	15.268	16.876	18.767	21.012	23.257
1785	10.612	11.653	12.694	13.888	15.268	16.877	18.768	21.014	23.259
1786	10.612	11.653	12.693	13.888	15.268	16.877	18.768	21.014	23.261
1787	10.611	11.652	12.693	13.888	15.268	16.877	18.769	21.016	23.263
1788	10.611	11.652	12.693	13.888	15.269	16.878	18.770	21.017	23.264
1789	10.611	11.652	12.693	13.888	15.269	16.878	18.771	21.018	23.266
1790	10.610	11.651	12.693	13.888	15.269	16.879	18.771	21.020	23.268
1791	10.610	11.651	12.692	13.888	15.269	16.879	18.772	21.021	23.269
1792	10.609	11.651	12.692	13.888	15.269	16.879	18.773	21.022	23.271
1793	10.609	11.651	12.692	13.888	15.269	16.880	18.773	21.023	23.272
1794	10.609	11.650	12.692	13.887	15.270	16.880	18.774	21.024	23.274
1795	10.608	11.650	12.692	13.887	15.270	16.881	18.775	21.025	23.276
1796	10.608	11.650	12.692	13.887	15.270	16.881	18.776	21.026	23.277
1797	10.607	11.649	12.691	13.887	15.270	16.881	18.777	21.028	23.280
1798	10.607	11.649	12.691	13.887	15.270	16.882	18.777	21.029	23.281
1799	10.607	11.649	12.691	13.887	15.270	16.882	18.778	21.030	23.282
1800	10.606	11.649	12.691	13.887	15.270	16.883	18.779	21.032	23.285
1801	10.606	11.648	12.691	13.887	15.271	16.883	18.779	21.033	23.286
1802	10.606	11.648	12.691	13.887	15.271	16.883	18.780	21.034	23.287
1803	10.605	11.648	12.690	13.887	15.271	16.884	18.781	21.035	23.290
1804	10.605	11.648	12.690	13.887	15.271	16.884	18.782	21.036	23.291
1805	10.605	11.647	12.690	13.887	15.271	16.885	18.782	21.037	23.292
1806	10.604	11.647	12.690	13.887	15.271	16.885	18.783	21.038	23.294
1807	10.604	11.647	12.690	13.887	15.272	16.886	18.784	21.040	23.296
1808	10.603	11.647	12.690	13.887	15.272	16.886	18.785	21.041	23.297
