Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
1748	11.026	11.973	12.919	13.992	15.214	16.618	18.242	20.136	22.030
1749	11.026	11.973	12.919	13.991	15.214	16.618	18.242	20.137	22.032
1750	11.026	11.972	12.918	13.991	15.214	16.618	18.243	20.139	22.035
1751	11.026	11.972	12.918	13.991	15.214	16.618	18.243	20.140	22.037
1752	11.026	11.972	12.918	13.990	15.213	16.618	18.244	20.141	22.039
1753	11.025	11.971	12.917	13.990	15.213	16.618	18.245	20.143	22.042
1754	11.025	11.971	12.917	13.989	15.213	16.618	18.245	20.144	22.044
1755	11.025	11.971	12.917	13.989	15.212	16.618	18.245	20.146	22.046
1756	11.024	11.970	12.916	13.988	15.212	16.618	18.246	20.148	22.049
1757	11.024	11.970	12.916	13.988	15.212	16.618	18.246	20.149	22.051
1758	11.024	11.969	12.915	13.988	15.211	16.618	18.247	20.151	22.054
1759	11.024	11.969	12.915	13.987	15.211	16.618	18.248	20.152	22.056
1760	11.024	11.969	12.914	13.987	15.211	16.618	18.248	20.153	22.058
1761	11.023	11.968	12.914	13.986	15.210	16.618	18.249	20.155	22.061
1762	11.023	11.968	12.914	13.986	15.210	16.618	18.249	20.156	22.063
1763	11.023	11.968	12.913	13.985	15.210	16.618	18.249	20.157	22.065
1764	11.022	11.968	12.913	13.985	15.210	16.618	18.250	20.159	22.069
1765	11.022	11.967	12.912	13.985	15.209	16.618	18.251	20.161	22.071
1766	11.022	11.967	12.912	13.984	15.209	16.618	18.251	20.162	22.073
1767	11.022	11.967	12.912	13.984	15.209	16.618	18.252	20.164	22.076
1768	11.022	11.966	12.911	13.983	15.208	16.618	18.252	20.165	22.078
1769	11.022	11.966	12.911	13.983	15.208	16.618	18.252	20.166	22.080
1770	11.021	11.966	12.910	13.983	15.208	16.618	18.253	20.168	22.083
1771	11.021	11.966	12.910	13.982	15.207	16.618	18.254	20.169	22.085
1772	11.021	11.965	12.910	13.982	15.207	16.617	18.254	20.171	22.087
1773	11.021	11.965	12.909	13.981	15.207	16.618	18.255	20.173	22.090
1774	11.020	11.965	12.909	13.981	15.206	16.617	18.255	20.174	22.092
1775	11.020	11.964	12.908	13.981	15.206	16.617	18.256	20.175	22.094
1776	11.020	11.964	12.908	13.980	15.206	16.617	18.256	20.177	22.098
1777	11.020	11.964	12.908	13.980	15.206	16.617	18.257	20.178	22.100
1778	11.020	11.963	12.907	13.979	15.205	16.617	18.257	20.179	22.102
1779	11.019	11.963	12.907	13.979	15.205	16.617	18.258	20.181	22.105
1780	11.019	11.963	12.907	13.979	15.205	16.617	18.258	20.183	22.107
1781	11.019	11.962	12.906	13.978	15.204	16.617	18.259	20.185	22.110
1782	11.019	11.962	12.906	13.978	15.204	16.617	18.260	20.186	22.112
1783	11.019	11.962	12.905	13.977	15.204	16.617	18.260	20.187	22.114
1784	11.018	11.962	12.905	13.977	15.204	16.617	18.261	20.189	22.118
1785	11.018	11.961	12.905	13.977	15.203	16.617	18.261	20.191	22.120
1786	11.018	11.961	12.904	13.976	15.203	16.617	18.262	20.192	22.122
1787	11.018	11.961	12.904	13.976	15.203	16.617	18.262	20.194	22.125
1788	11.017	11.960	12.903	13.975	15.202	16.617	18.263	20.195	22.127
1789	11.017	11.960	12.903	13.975	15.202	16.617	18.263	20.196	22.130
1790	11.017	11.960	12.903	13.975	15.202	16.617	18.264	20.198	22.133
1791	11.017	11.960	12.902	13.974	15.201	16.617	18.264	20.200	22.135
1792	11.017	11.959	12.902	13.974	15.201	16.617	18.265	20.201	22.137
1793	11.016	11.959	12.901	13.973	15.201	16.617	18.266	20.203	22.140
1794	11.016	11.959	12.901	13.973	15.200	16.617	18.266	20.204	22.142
1795	11.016	11.959	12.901	13.973	15.200	16.617	18.267	20.206	22.145
1796	11.016	11.958	12.900	13.972	15.200	16.617	18.267	20.208	22.148
1797	11.016	11.958	12.900	13.972	15.200	16.617	18.268	20.209	22.150
1798	11.015	11.957	12.900	13.971	15.199	16.617	18.269	20.211	22.153
1799	11.015	11.957	12.899	13.971	15.199	16.617	18.269	20.212	22.155
1800	11.015	11.957	12.899	13.971	15.199	16.617	18.269	20.214	22.158
1801	11.015	11.957	12.898	13.970	15.198	16.617	18.270	20.216	22.161
1802	11.015	11.956	12.898	13.970	15.198	16.617	18.271	20.217	22.163
1803	11.015	11.956	12.898	13.970	15.198	16.617	18.271	20.218	22.165
1804	11.014	11.956	12.897	13.969	15.198	16.617	18.272	20.220	22.169
1805	11.014	11.956	12.897	13.969	15.197	16.617	18.272	20.222	22.171
1806	11.014	11.955	12.897	13.968	15.197	16.617	18.273	20.223	22.173
1807	11.014	11.955	12.896	13.968	15.197	16.617	18.274	20.225	22.177
1808	11.014	11.955	12.896	13.968	15.197	16.617	18.274	20.226	22.179
1809	11.014	11.955	12.896	13.967	15.196	16.617	18.275	20.228	22.181
1810	11.013	11.954	12.895	13.967	15.196	16.617	18.275	20.230	22.184
1811	11.013	11.954	12.895	13.967	15.196	16.617	18.276	20.231	22.187
1812	11.013	11.954	12.895	13.966	15.196	16.617	18.276	20.233	22.189
1813	11.013	11.953	12.894	13.966	15.195	16.617	18.277	20.235	22.192
1814	11.013	11.953	12.894	13.965	15.195	16.617	18.278	20.236	22.194
1815	11.012	11.953	12.893	13.965	15.195	16.617	18.279	20.238	22.198
1816	11.012	11.953	12.893	13.965	15.194	16.617	18.279	20.240	22.200
1817	11.012	11.953	12.893	13.964	15.194	16.617	18.279	20.241	22.202
1818	11.012	11.952	12.892	13.964	15.194	16.617	18.280	20.243	22.206
1819	11.012	11.952	12.892	13.964	15.194	16.617	18.281	20.244	22.208
1820	11.012	11.952	12.892	13.963	15.193	16.617	18.281	20.246	22.210
1821	11.011	11.951	12.891	13.963	15.193	16.617	18.282	20.248	22.214
1822	11.011	11.951	12.891	13.962	15.193	16.617	18.283	20.249	22.216
1823	11.011	11.951	12.891	13.962	15.192	16.617	18.283	20.251	22.218
1824	11.011	11.951	12.890	13.962	15.192	16.618	18.284	20.253	22.222
1825	11.011	11.951	12.890	13.961	15.192	16.618	18.284	20.254	22.224
1826	11.011	11.950	12.890	13.961	15.192	16.617	18.285	20.256	22.226
1827	11.010	11.950	12.889	13.960	15.191	16.618	18.286	20.258	22.230
1828	11.011	11.950	12.889	13.960	15.191	16.618	18.286	20.259	22.232
1829	11.010	11.949	12.888	13.960	15.191	16.618	18.287	20.261	22.236
1830	11.010	11.949	12.888	13.959	15.191	16.618	18.288	20.263	22.238
1831	11.010	11.949	12.888	13.959	15.190	16.618	18.288	20.264	22.240
1832	11.010	11.949	12.887	13.959	15.190	16.618	18.289	20.266	22.244
1833	11.010	11.948	12.887	13.958	15.190	16.618	18.289	20.268	22.246
1834	11.010	11.948	12.887	13.958	15.190	16.618	18.290	20.269	22.249
1835	11.009	11.948	12.886	13.958	15.189	16.618	18.291	20.271	22.252
1836	11.009	11.948	12.886	13.957	15.189	16.618	18.291	20.273	22.254
1837	11.009	11.948	12.886	13.957	15.189	16.618	18.292	20.274	22.257
1838	11.009	11.947	12.885	13.957	15.189	16.618	18.293	20.276	22.260
1839	11.009	11.947	12.885	13.956	15.188	16.618	18.293	20.278	22.263
1840	11.009	11.947	12.885	13.956	15.188	16.618	18.294	20.279	22.265
1841	11.009	11.946	12.884	13.955	15.188	16.618	18.295	20.282	22.269
1842	11.008	11.946	12.884	13.955	15.188	16.618	18.295	20.283	22.271
1843	11.008	11.946	12.884	13.955	15.187	16.618	18.296	20.284	22.273
1844	11.008	11.946	12.883	13.954	15.187	16.618	18.296	20.287	22.277
1845	11.008	11.946	12.883	13.954	15.187	16.618	18.297	20.288	22.279
1846	11.008	11.945	12.883	13.954	15.186	16.618	18.298	20.290	22.283
1847	11.008	11.945	12.883	13.953	15.186	16.618	18.298	20.292	22.285
1848	11.008	11.945	12.882	13.953	15.186	16.618	18.299	20.293	22.288
1849	11.007	11.945	12.882	13.953	15.186	16.618	18.300	20.296	22.291
1850	11.007	11.944	12.882	13.952	15.186	16.618	18.300	20.297	22.294
1851	11.007	11.944	12.881	13.952	15.185	16.618	18.301	20.298	22.296
1852	11.007	11.944	12.881	13.952	15.185	16.619	18.302	20.301	22.300
1853	11.007	11.944	12.881	13.951	15.185	16.619	18.302	20.302	22.302
1854	11.007	11.944	12.880	13.951	15.184	16.619	18.303	20.304	22.305
1855	11.007	11.943	12.880	13.951	15.184	16.619	18.304	20.306	22.308
1856	11.007	11.943	12.880	13.950	15.184	16.619	18.304	20.307	22.311
